Date,HomeTeam,AwayTeam,BetOn,BetTeam,ModelProb,ImpProb,Edge,Odds,Stake,Won,PnL,Bankroll,Strategy,OddsBucket
2002-08-24,Middlesbrough,Fulham,A,Fulham,0.468340520652301,0.4460385910974295,0.02230192955487148,2.241958476148014,100,0,-100.0,8890.369687118948,flat,2.00–2.99
2002-08-24,Sunderland,Everton,H,Sunderland,0.5387868246509561,0.5131303091913867,0.025656515459569373,1.9488227105037783,100,0,-100.0,8790.369687118948,flat,1.50–1.99
2002-08-24,Sunderland,Everton,A,Everton,0.4612131726560005,0.4392506406247623,0.021962532031238158,2.2766045339801058,100,1,127.66045339801057,8918.030140516958,flat,2.00–2.99
2002-08-27,Arsenal,West Brom,H,Arsenal,0.5549503522475736,0.5285241449976892,0.026426207249884426,1.8920611469971202,100,1,89.20611469971203,9007.236255216669,flat,1.50–1.99
2002-08-27,Charlton,Tottenham,H,Charlton,0.5314925703222207,0.5061834003068769,0.02530917001534383,1.9755685377942929,100,0,-100.0,8907.236255216669,flat,1.50–1.99
2002-08-27,Charlton,Tottenham,A,Tottenham,0.4685074270155033,0.4461975495385745,0.022309877476928808,2.2411597756064063,100,1,124.11597756064063,9031.35223277731,flat,2.00–2.99
2002-08-28,Aston Villa,Man City,H,Aston Villa,0.5269633441901789,0.5018698516096941,0.025093492580484766,1.9925484601089434,100,1,99.25484601089434,9130.607078788204,flat,1.50–1.99
2002-08-28,Aston Villa,Man City,A,Man City,0.4730366531012596,0.4505110981916758,0.0225255549095838,2.219701143909527,100,0,-100.0,9030.607078788204,flat,2.00–2.99
2002-08-28,Blackburn,Liverpool,H,Blackburn,0.5299304935364239,0.5046957081299275,0.025234785406496374,1.981391923670892,100,0,-100.0,8930.607078788204,flat,1.50–1.99
2002-08-28,Blackburn,Liverpool,A,Liverpool,0.4700695037471105,0.44768524166391466,0.022384262083195827,2.2337122311275963,100,0,-100.0,8830.607078788204,flat,2.00–2.99
2002-08-28,Everton,Birmingham,H,Everton,0.5546372641733299,0.5282259658793619,0.026411298293968044,1.8931291996129997,100,0,-100.0,8730.607078788204,flat,1.50–1.99
2002-08-28,Leeds,Sunderland,H,Leeds,0.5559235033654443,0.5294509555861374,0.026472547779306854,1.8887490700492429,100,0,-100.0,8630.607078788204,flat,1.50–1.99
2002-08-28,Southampton,Chelsea,H,Southampton,0.524364412269195,0.4993946783516143,0.024969733917580672,2.0024242214610046,100,0,-100.0,8530.607078788204,flat,2.00–2.99
2002-08-28,Southampton,Chelsea,A,Chelsea,0.4756355850608347,0.4529862714865093,0.022649313574325425,2.2075724209442886,100,0,-100.0,8430.607078788204,flat,2.00–2.99
2002-08-31,West Ham,Charlton,H,West Ham,0.5357784605581097,0.510265200531533,0.025513260026576723,1.9597652337614244,100,0,-100.0,8330.607078788204,flat,1.50–1.99
2002-08-31,West Ham,Charlton,A,Charlton,0.4642215367907839,0.44211574932455605,0.022105787466227822,2.261851113713442,100,1,126.18511137134418,8456.792190159547,flat,2.00–2.99
2002-08-31,West Brom,Fulham,H,West Brom,0.512118034698905,0.48773146161800485,0.024386573080900198,2.0503085789926097,100,1,105.03085789926097,8561.823048058808,flat,2.00–2.99
2002-08-31,West Brom,Fulham,A,Fulham,0.4878819626748485,0.4646494882617605,0.02323247441308801,2.1521599081943883,100,0,-100.0,8461.823048058808,flat,2.00–2.99
2002-08-31,Birmingham,Leeds,H,Birmingham,0.5198892687543993,0.49513263690895176,0.024756631845447574,2.0196608453097924,100,1,101.96608453097924,8563.789132589787,flat,2.00–2.99
2002-08-31,Birmingham,Leeds,A,Leeds,0.480110728552368,0.4572483129070172,0.022862415645350853,2.1869954940727205,100,0,-100.0,8463.789132589787,flat,2.00–2.99
2002-08-31,Tottenham,Southampton,H,Tottenham,0.5564658057617663,0.5299674340588251,0.026498371702941226,1.8869083942410743,100,1,88.69083942410742,8552.479972013894,flat,1.50–1.99
2002-08-31,Sunderland,Man United,H,Sunderland,0.5324899830954943,0.5071333172338042,0.025356665861690164,1.971868078899989,100,0,-100.0,8452.479972013894,flat,1.50–1.99
2002-08-31,Sunderland,Man United,A,Man United,0.4675100141875987,0.4452476325596178,0.022262381627980887,2.245941195130559,100,0,-100.0,8352.479972013894,flat,2.00–2.99
2002-08-31,Man City,Everton,H,Man City,0.5262649763178189,0.5012047393503036,0.025060236967515248,1.995192625864371,100,1,99.51926258643711,8451.999234600331,flat,1.50–1.99
2002-08-31,Man City,Everton,A,Everton,0.4737350209833484,0.4511762104603318,0.022558810523016615,2.216428918048909,100,0,-100.0,8351.999234600331,flat,2.00–2.99
2002-08-31,Middlesbrough,Blackburn,H,Middlesbrough,0.532253762696441,0.5069083454251818,0.025345417271259163,1.972743216845691,100,1,97.27432168456912,8449.2735562849,flat,1.50–1.99
2002-08-31,Middlesbrough,Blackburn,A,Blackburn,0.4677462346004908,0.4454726043814197,0.022273630219071083,2.2448069537039057,100,0,-100.0,8349.2735562849,flat,2.00–2.99
2002-09-01,Bolton,Aston Villa,H,Bolton,0.5302764565439021,0.5050251967084782,0.025251259835423867,1.9800992237962378,100,1,98.00992237962379,8447.283478664523,flat,1.50–1.99
2002-09-01,Bolton,Aston Villa,A,Aston Villa,0.4697235407653894,0.4473557531098946,0.022367787655494797,2.235357415319405,100,0,-100.0,8347.283478664523,flat,2.00–2.99
2002-09-01,Chelsea,Arsenal,H,Chelsea,0.5312767367785645,0.5059778445510137,0.025298892227550773,1.976371121323234,100,0,-100.0,8247.283478664523,flat,1.50–1.99
2002-09-01,Chelsea,Arsenal,A,Arsenal,0.4687232606013242,0.4464031053345944,0.022320155266729813,2.240127785962568,100,0,-100.0,8147.2834786645235,flat,2.00–2.99
2002-09-02,Liverpool,Newcastle,H,Liverpool,0.548422351509425,0.5223070014375476,0.026115350071877375,1.9145827975648346,100,0,-100.0,8047.2834786645235,flat,1.50–1.99
2002-09-02,Liverpool,Newcastle,A,Newcastle,0.4515776458140192,0.4300739483943039,0.021503697419715306,2.3251815268828415,100,0,-100.0,7947.2834786645235,flat,2.00–2.99
2002-09-03,Man United,Middlesbrough,H,Man United,0.5385222204539024,0.5128783051941928,0.02564391525970966,1.949780269261666,100,1,94.97802692616659,8042.26150559069,flat,1.50–1.99
2002-09-03,Man United,Middlesbrough,A,Middlesbrough,0.4614777768488294,0.4395026446179327,0.0219751322308967,2.2752991642844775,100,0,-100.0,7942.26150559069,flat,2.00–2.99
2002-09-10,Arsenal,Man City,H,Arsenal,0.5502626109009596,0.5240596294294854,0.026202981471474263,1.908179802150844,100,1,90.8179802150844,8033.079485805774,flat,1.50–1.99
2002-09-10,Middlesbrough,Sunderland,H,Middlesbrough,0.5367952111341839,0.5112335344135085,0.02556167672067544,1.956053217727997,100,1,95.6053217727997,8128.684807578574,flat,1.50–1.99
2002-09-10,Middlesbrough,Sunderland,A,Sunderland,0.4632047861256257,0.4411474153577387,0.022057370767886997,2.266815955816203,100,0,-100.0,8028.684807578574,flat,2.00–2.99
2002-09-11,Man United,Bolton,H,Man United,0.5561102907444807,0.5296288483280769,0.026481442416403822,1.8881146734298606,100,0,-100.0,7928.684807578574,flat,1.50–1.99
2002-09-11,Southampton,Everton,H,Southampton,0.5262722232839417,0.5012116412228016,0.025060582061140146,1.9951651513127444,100,1,99.51651513127445,8028.201322709849,flat,1.50–1.99
2002-09-11,Southampton,Everton,A,Everton,0.4737277740357247,0.45116930860545207,0.022558465430272623,2.2164628243241182,100,0,-100.0,7928.201322709849,flat,2.00–2.99
2002-09-11,Newcastle,Leeds,H,Newcastle,0.5388789342703441,0.5132180326384229,0.02566090163192114,1.9484896016982498,100,0,-100.0,7828.201322709849,flat,1.50–1.99
2002-09-11,Newcastle,Leeds,A,Leeds,0.4611210630708988,0.4391629172103798,0.021958145860518974,2.2770592889584815,100,1,127.70592889584816,7955.907251605697,flat,2.00–2.99
2002-09-11,West Ham,West Brom,H,West Ham,0.5344799515376936,0.5090285252739939,0.025451426263699672,1.9645264466499825,100,0,-100.0,7855.907251605697,flat,1.50–1.99
2002-09-11,West Ham,West Brom,A,West Brom,0.4655200458233184,0.44335242459363655,0.022167621229681855,2.255541967356037,100,1,125.55419673560371,7981.461448341301,flat,2.00–2.99
2002-09-11,Fulham,Tottenham,H,Fulham,0.5223238349350516,0.49745127136671585,0.02487256356833578,2.010247148936947,100,1,101.02471489369469,8082.486163234996,flat,2.00–2.99
2002-09-11,Fulham,Tottenham,A,Tottenham,0.4776761623993559,0.454929678475577,0.02274648392377887,2.1981419267938245,100,0,-100.0,7982.486163234996,flat,2.00–2.99
2002-09-11,Blackburn,Chelsea,H,Blackburn,0.5314582748074622,0.5061507379118687,0.025307536895593508,1.975696023136334,100,0,-100.0,7882.486163234996,flat,1.50–1.99
2002-09-11,Blackburn,Chelsea,A,Chelsea,0.4685417225125065,0.4462302119166727,0.02231151059583375,2.240995731115436,100,1,124.0995731115436,8006.585736346539,flat,2.00–2.99
2002-09-11,Aston Villa,Charlton,H,Aston Villa,0.5249760385561271,0.49997717957726384,0.024998858978863225,2.0000912858573083,100,1,100.00912858573083,8106.59486493227,flat,2.00–2.99
2002-09-11,Aston Villa,Charlton,A,Charlton,0.4750239587357516,0.45240377022452527,0.022620188511226325,2.210414823695448,100,0,-100.0,8006.59486493227,flat,2.00–2.99
2002-09-11,Liverpool,Birmingham,H,Liverpool,0.5547298377424122,0.5283141311832498,0.026415706559162477,1.892813273346161,100,0,-100.0,7906.59486493227,flat,1.50–1.99
2002-09-14,Charlton,Arsenal,H,Charlton,0.5147308731504417,0.4902198791908969,0.02451099395954487,2.0399009555681222,100,0,-100.0,7806.59486493227,flat,2.00–2.99
2002-09-14,Charlton,Arsenal,A,Arsenal,0.4852691242167645,0.4621610706826329,0.02310805353413159,2.1637478001402295,100,1,116.37478001402295,7922.969644946293,flat,2.00–2.99
2002-09-14,Everton,Middlesbrough,H,Everton,0.5241805984491432,0.4992196175706126,0.024960980878530603,2.0031264093073307,100,1,100.31264093073307,8023.282285877026,flat,2.00–2.99
2002-09-14,Everton,Middlesbrough,A,Middlesbrough,0.4758193988544749,0.45316133224235705,0.022658066612117833,2.2067196136346117,100,0,-100.0,7923.282285877026,flat,2.00–2.99
2002-09-14,Chelsea,Newcastle,H,Chelsea,0.5530327840406699,0.5266978895625427,0.026334894478127202,1.898621619370007,100,1,89.86216193700069,8013.1444478140265,flat,1.50–1.99
2002-09-14,Sunderland,Fulham,H,Sunderland,0.5243069429174544,0.49933994563567086,0.02496699728178353,2.0026437074385823,100,0,-100.0,7913.1444478140265,flat,2.00–2.99
2002-09-14,Sunderland,Fulham,A,Fulham,0.475693054405924,0.4530410041961181,0.02265205020980593,2.207305720095719,100,1,120.73057200957189,8033.875019823598,flat,2.00–2.99
2002-09-14,Leeds,Man United,H,Leeds,0.5412467083274242,0.5154730555499277,0.025773652777496436,1.939965608741972,100,1,93.99656087419721,8127.871580697795,flat,1.50–1.99
2002-09-14,Leeds,Man United,A,Man United,0.4587532889861502,0.436907894272524,0.021845394713626176,2.2888119283471764,100,0,-100.0,8027.871580697795,flat,2.00–2.99
2002-09-14,West Brom,Southampton,H,West Brom,0.5380507145345794,0.5124292519376946,0.025621462596884803,1.9514889054803377,100,1,95.14889054803378,8123.020471245829,flat,1.50–1.99
2002-09-14,West Brom,Southampton,A,Southampton,0.4619492827827199,0.4399516978883047,0.021997584894415223,2.272976794497747,100,0,-100.0,8023.020471245829,flat,2.00–2.99
2002-09-14,Bolton,Liverpool,H,Bolton,0.5250729196651289,0.5000694473001228,0.025003472365006107,1.9997222493775706,100,0,-100.0,7923.020471245829,flat,1.50–1.99
2002-09-14,Bolton,Liverpool,A,Liverpool,0.4749270776849311,0.45231150255707714,0.02261557512785395,2.2108657293627196,100,1,121.08657293627196,8044.107044182101,flat,2.00–2.99
2002-09-15,Man City,Blackburn,H,Man City,0.5384580544134298,0.5128171946794569,0.0256408597339729,1.950012617313004,100,0,-100.0,7944.107044182101,flat,1.50–1.99
2002-09-15,Man City,Blackburn,A,Blackburn,0.4615419429045648,0.4395637551472046,0.021978187757360212,2.2749828398956873,100,0,-100.0,7844.107044182101,flat,2.00–2.99
2002-09-15,Tottenham,West Ham,H,Tottenham,0.5693562255737373,0.5422440243559403,0.027112201217797005,1.8441881423917346,100,1,84.41881423917346,7928.525858421274,flat,1.50–1.99
2002-09-16,Birmingham,Aston Villa,H,Birmingham,0.5379805756502505,0.5123624530002385,0.025618122650011954,1.951743329637651,100,1,95.1743329637651,8023.700191385039,flat,1.50–1.99
2002-09-16,Birmingham,Aston Villa,A,Aston Villa,0.4620194216336267,0.4400184967939301,0.022000924839696567,2.2726317354525234,100,0,-100.0,7923.700191385039,flat,2.00–2.99
2002-09-21,Southampton,Charlton,H,Southampton,0.5377264844646874,0.5121204613949404,0.02560602306974702,1.952665584335662,100,0,-100.0,7823.700191385039,flat,1.50–1.99
2002-09-21,Southampton,Charlton,A,Charlton,0.462273512843919,0.44026048842278004,0.02201302442113895,2.271382570765026,100,0,-100.0,7723.700191385039,flat,2.00–2.99
2002-09-21,West Ham,Man City,H,West Ham,0.5172668244143873,0.4926350708708451,0.02463175354354219,2.029900141360767,100,0,-100.0,7623.700191385039,flat,2.00–2.99
2002-09-21,West Ham,Man City,A,Man City,0.4827331729469295,0.4597458789970757,0.022987293949853826,2.1751146572134052,100,0,-100.0,7523.700191385039,flat,2.00–2.99
2002-09-21,Arsenal,Bolton,H,Arsenal,0.5688392698366255,0.5417516855586909,0.027087584277934562,1.8458641230967883,100,1,84.58641230967882,7608.286603694718,flat,1.50–1.99
2002-09-21,Liverpool,West Brom,H,Liverpool,0.555341664566541,0.5288968233967057,0.026444841169835254,1.8907279374032795,100,1,89.07279374032795,7697.359397435046,flat,1.50–1.99
2002-09-21,Man United,Tottenham,H,Man United,0.5211992792479557,0.496380265950434,0.02481901329752173,2.014584520368211,100,1,101.45845203682109,7798.817849471867,flat,2.00–2.99
2002-09-21,Man United,Tottenham,A,Tottenham,0.4788007180799757,0.4560006838856911,0.022800034194284613,2.1929791672213303,100,0,-100.0,7698.817849471867,flat,2.00–2.99
2002-09-21,Middlesbrough,Birmingham,H,Middlesbrough,0.5365739554050538,0.5110228146714798,0.025551140733574007,1.9568597942987496,100,1,95.68597942987496,7794.503828901742,flat,1.50–1.99
2002-09-21,Middlesbrough,Birmingham,A,Birmingham,0.4634260419121473,0.44135813515442596,0.022067906757721356,2.2657336986665304,100,0,-100.0,7694.503828901742,flat,2.00–2.99
2002-09-21,Newcastle,Sunderland,H,Newcastle,0.5405028390489693,0.514764608618066,0.025738230430903286,1.9426354944730835,100,1,94.26354944730835,7788.76737834905,flat,1.50–1.99
2002-09-21,Newcastle,Sunderland,A,Sunderland,0.4594971582632137,0.43761634120306064,0.021880817060153046,2.2851066238771574,100,0,-100.0,7688.76737834905,flat,2.00–2.99
2002-09-22,Aston Villa,Everton,H,Aston Villa,0.526719658699398,0.5016377701899027,0.02508188850949522,1.9934703075118017,100,1,99.34703075118017,7788.11440910023,flat,1.50–1.99
2002-09-22,Aston Villa,Everton,A,Everton,0.4732803385962011,0.4507431796154296,0.02253715898077152,2.2185582505168284,100,0,-100.0,7688.11440910023,flat,2.00–2.99
2002-09-22,Blackburn,Leeds,H,Blackburn,0.5180764090169823,0.49340610382569733,0.024670305191284936,2.026728068920007,100,1,102.6728068920007,7790.787215992231,flat,2.00–2.99
2002-09-22,Blackburn,Leeds,A,Leeds,0.4819235883100161,0.45897484600953903,0.022948742300477054,2.178768637746254,100,0,-100.0,7690.787215992231,flat,2.00–2.99
2002-09-23,Fulham,Chelsea,H,Fulham,0.5338930439172079,0.5084695656354361,0.025423478281771827,1.9666860468832519,100,0,-100.0,7590.787215992231,flat,1.50–1.99
2002-09-23,Fulham,Chelsea,A,Chelsea,0.4661069534902875,0.44391138427646426,0.022195569213823263,2.2527018576689812,100,0,-100.0,7490.787215992231,flat,2.00–2.99
2002-09-28,Leeds,Arsenal,H,Leeds,0.5160927121982,0.4915168687601904,0.02457584343800956,2.034518169279551,100,0,-100.0,7390.787215992231,flat,2.00–2.99
2002-09-28,Leeds,Arsenal,A,Arsenal,0.4839072851643312,0.4608640811088869,0.0230432040554443,2.169837140689932,100,1,116.9837140689932,7507.770930061224,flat,2.00–2.99
2002-09-28,Sunderland,Aston Villa,H,Sunderland,0.5243134557702471,0.49934614835261637,0.024967307417630757,2.0026188312437805,100,1,100.26188312437804,7608.032813185602,flat,2.00–2.99
2002-09-28,Sunderland,Aston Villa,A,Aston Villa,0.4756865415080233,0.45303480143621266,0.022651740071810644,2.20733594158726,100,0,-100.0,7508.032813185602,flat,2.00–2.99
2002-09-28,Man City,Liverpool,H,Man City,0.5089644521149351,0.48472804963327154,0.024236402481663588,2.0630124474054377,100,0,-100.0,7408.032813185602,flat,2.00–2.99
2002-09-28,Man City,Liverpool,A,Liverpool,0.4910355452472324,0.46765290023545947,0.02338264501177295,2.138338069744693,100,1,113.83380697446933,7521.866620160072,flat,2.00–2.99
2002-09-28,Birmingham,Newcastle,H,Birmingham,0.5386630031705621,0.5130123839719639,0.025650619198598235,1.9492706828197153,100,0,-100.0,7421.866620160072,flat,1.50–1.99
2002-09-28,Birmingham,Newcastle,A,Newcastle,0.4613369941640465,0.4393685658705205,0.02196842829352602,2.2759934999416744,100,1,127.59934999416744,7549.46597015424,flat,2.00–2.99
2002-09-28,Tottenham,Middlesbrough,H,Tottenham,0.5408979778896541,0.51514093132348,0.025757046566174058,1.941216353029527,100,0,-100.0,7449.46597015424,flat,1.50–1.99
2002-09-28,Tottenham,Middlesbrough,A,Middlesbrough,0.4591020194366924,0.43724001851113553,0.021862000925556846,2.2870733639732754,100,1,128.70733639732754,7578.173306551567,flat,2.00–2.99
2002-09-28,Chelsea,West Ham,H,Chelsea,0.580923664082014,0.553260632459061,0.027663031622953027,1.807466393470524,100,0,-100.0,7478.173306551567,flat,1.50–1.99
2002-09-28,Bolton,Southampton,H,Bolton,0.5381586111420527,0.5125320106114787,0.025626600530573973,1.9510976471634334,100,0,-100.0,7378.173306551567,flat,1.50–1.99
2002-09-28,Bolton,Southampton,A,Southampton,0.4618413861653165,0.4398489392050633,0.02199244696025321,2.273507813403608,100,0,-100.0,7278.173306551567,flat,2.00–2.99
2002-09-28,Everton,Fulham,H,Everton,0.5168011189155096,0.49219154182429486,0.02460957709121475,2.031729347264942,100,1,103.1729347264942,7381.346241278062,flat,2.00–2.99
2002-09-28,Everton,Fulham,A,Fulham,0.4831988784551983,0.46018940805256975,0.023009470402628573,2.1730182887776612,100,0,-100.0,7281.346241278062,flat,2.00–2.99
2002-09-28,Charlton,Man United,H,Charlton,0.5207275737807296,0.49593102264831396,0.02479655113241569,2.0164094487574395,100,0,-100.0,7181.346241278062,flat,2.00–2.99
2002-09-28,Charlton,Man United,A,Man United,0.4792724235037973,0.4564499271464736,0.022822496357323696,2.1908208119378285,100,1,119.08208119378286,7300.428322471845,flat,2.00–2.99
2002-09-30,West Brom,Blackburn,H,West Brom,0.5310792457899568,0.505789757895197,0.02528948789475982,1.9771060690541045,100,0,-100.0,7200.428322471845,flat,1.50–1.99
2002-09-30,West Brom,Blackburn,A,Blackburn,0.4689207515345573,0.4465911919376736,0.022329559596883708,2.2391843324566962,100,1,123.91843324566962,7324.3467557175145,flat,2.00–2.99
2002-10-05,Middlesbrough,Bolton,H,Middlesbrough,0.563581821261169,0.5367445916773037,0.026837229583865252,1.8630835140323316,100,1,86.30835140323316,7410.655107120748,flat,1.50–1.99
2002-10-05,Newcastle,West Brom,H,Newcastle,0.5532320614191516,0.5268876775420491,0.026344383877102473,1.8979377249151808,100,1,89.79377249151807,7500.448879612266,flat,1.50–1.99
2002-10-05,Southampton,Man City,H,Southampton,0.5382263613858089,0.5125965346531514,0.025629826732657568,1.9508520491201728,100,1,95.08520491201729,7595.534084524284,flat,1.50–1.99
2002-10-05,Southampton,Man City,A,Man City,0.4617736358983718,0.43978441514130645,0.02198922075706533,2.273841376754316,100,0,-100.0,7495.534084524284,flat,2.00–2.99
2002-10-05,West Ham,Birmingham,H,West Ham,0.5286243133534977,0.5034517270033311,0.025172586350166615,1.9862877538473187,100,0,-100.0,7395.534084524284,flat,1.50–1.99
2002-10-05,West Ham,Birmingham,A,Birmingham,0.4713756839965826,0.44892922285388814,0.02244646114269444,2.227522622926838,100,1,122.75226229268381,7518.286346816967,flat,2.00–2.99
2002-10-06,Liverpool,Chelsea,H,Liverpool,0.5556790282264216,0.5292181221204014,0.026460906106020143,1.8895800393103164,100,1,88.95800393103164,7607.244350747998,flat,1.50–1.99
2002-10-06,Blackburn,Tottenham,H,Blackburn,0.5418018394900368,0.5160017518952732,0.0258000875947636,1.937977916406296,100,0,-100.0,7507.244350747998,flat,1.50–1.99
2002-10-06,Blackburn,Tottenham,A,Tottenham,0.4581981578626988,0.436379197964475,0.0218189598982238,2.291584944159984,100,1,129.15849441599838,7636.402845163997,flat,2.00–2.99
